mode,io_threads,block_size,dataset_size,ranks,compute_time,write_size,raw_write_time,metadata_time,h5fcreate_time,h5fflush_time,h5fclose_time,completion_time,raw_write_rate,observed_write_rate
GPU,1,65536,1GB,1,4s,"1.000 GB",0.340,0.000,0.001,0.453,0.000,4.808,"2.943 GB/s ","1.236 GB/s"
GPU,1,65536,5GB,1,4s,"5.000 GB",1.717,0.001,0.001,1.738,0.000,7.537,"2.911 GB/s ","1.413 GB/s"
GPU,1,65536,10GB,1,4s,"10.000 GB",3.545,0.001,0.001,2.525,0.001,10.218,"2.820 GB/s ","1.607 GB/s"
