mode,io_threads,block_size,dataset_size,ranks,compute_time,write_size,raw_write_time,metadata_time,h5fcreate_time,h5fflush_time,h5fclose_time,completion_time,raw_write_rate,observed_write_rate
GPU,1,1048576,20GB,1,4s,"20.000 GB",13.133,0.001,0.001,2.693,0.000,19.854,"1.522 GB/s ","1.261 GB/s"
GPU,1,2097152,1GB,1,4s,"1.000 GB",0.694,0.001,0.001,0.507,0.000,5.212,"1.441 GB/s ","845.122 MB/s"
GPU,1,2097152,5GB,1,4s,"5.000 GB",3.317,0.001,0.001,1.676,0.000,9.009,"1.507 GB/s ","1022.187 MB/s"
GPU,1,2097152,10GB,1,4s,"10.000 GB",6.674,0.001,0.001,2.272,0.001,12.965,"1.498 GB/s ","1.115 GB/s"
GPU,1,2097152,20GB,1,4s,"20.000 GB",13.272,0.001,0.001,2.422,0.001,19.713,"1.507 GB/s ","1.272 GB/s"
GPU,1,4194304,1GB,1,4s,"1.000 GB",0.695,0.001,0.001,0.403,0.000,5.109,"1.439 GB/s ","923.583 MB/s"
GPU,1,4194304,5GB,1,4s,"5.000 GB",3.317,0.001,0.001,1.751,0.001,9.084,"1.507 GB/s ","1007.029 MB/s"
GPU,1,4194304,10GB,1,4s,"10.000 GB",6.733,0.001,0.001,2.482,0.000,13.249,"1.484 GB/s ","1.081 GB/s"
GPU,1,4194304,20GB,1,4s,"20.000 GB",13.263,0.001,0.001,2.472,0.001,19.754,"1.508 GB/s ","1.270 GB/s"
GPU,2,65536,1GB,2,4s,"1.000 GB",0.660,0.002,0.002,0.456,0.000,5.128,"1.514 GB/s ","907.643 MB/s"
GPU,2,65536,5GB,2,4s,"5.000 GB",3.087,0.002,0.002,1.725,0.001,8.826,"1.619 GB/s ","1.035 GB/s"
GPU,2,65536,10GB,2,4s,"10.000 GB",6.192,0.001,0.002,2.513,0.000,12.721,"1.614 GB/s ","1.146 GB/s"
GPU,2,65536,20GB,2,4s,"20.000 GB",11.481,0.002,0.002,2.447,0.001,17.944,"1.741 GB/s ","1.434 GB/s"
GPU,2,131072,1GB,2,4s,"1.000 GB",0.659,0.002,0.002,0.256,0.000,4.928,"1.517 GB/s ","1.076 GB/s"
GPU,2,131072,5GB,2,4s,"5.000 GB",3.081,0.002,0.002,1.939,0.001,9.035,"1.622 GB/s ","1016.816 MB/s"
GPU,2,131072,10GB,2,4s,"10.000 GB",6.100,0.002,0.002,2.609,0.000,12.727,"1.639 GB/s ","1.146 GB/s"
GPU,2,131072,20GB,2,4s,"20.000 GB",11.634,0.002,2.128,2.315,0.000,20.094,"1.719 GB/s ","1.242 GB/s"
GPU,2,262144,1GB,2,4s,"1.000 GB",0.662,0.001,0.002,0.310,0.001,4.983,"1.511 GB/s ","1.017 GB/s"
GPU,2,262144,5GB,2,4s,"5.000 GB",3.083,0.002,0.002,1.846,0.000,8.944,"1.621 GB/s ","1.011 GB/s"
GPU,2,262144,10GB,2,4s,"10.000 GB",6.200,0.002,0.002,2.492,0.001,12.707,"1.612 GB/s ","1.148 GB/s"
GPU,2,262144,20GB,2,4s,"20.000 GB",11.617,0.002,0.002,2.354,0.001,17.986,"1.721 GB/s ","1.430 GB/s"
GPU,2,524288,1GB,2,4s,"1.000 GB",0.656,0.001,0.002,0.359,0.000,5.036,"1.525 GB/s ","988.018 MB/s"
GPU,2,524288,5GB,2,4s,"5.000 GB",3.062,0.001,0.002,1.810,0.000,8.886,"1.632 GB/s ","1.022 GB/s"
GPU,2,524288,10GB,2,4s,"10.000 GB",6.208,0.002,0.002,2.539,0.000,12.764,"1.610 GB/s ","1.141 GB/s"
GPU,2,524288,20GB,2,4s,"20.000 GB",11.764,0.002,0.002,2.328,0.001,18.106,"1.699 GB/s ","1.417 GB/s"
GPU,2,1048576,1GB,2,4s,"1.000 GB",0.659,0.002,0.002,0.406,0.000,5.078,"1.518 GB/s ","949.977 MB/s"
GPU,2,1048576,5GB,2,4s,"5.000 GB",3.041,0.001,0.055,1.764,0.001,8.872,"1.644 GB/s ","1.025 GB/s"
GPU,2,1048576,10GB,2,4s,"10.000 GB",6.231,0.002,0.002,2.514,0.001,12.763,"1.604 GB/s ","1.141 GB/s"
GPU,2,1048576,20GB,2,4s,"20.000 GB",11.647,0.002,0.002,2.342,0.001,18.004,"1.717 GB/s ","1.428 GB/s"
GPU,2,2097152,1GB,2,4s,"1.000 GB",0.663,0.002,0.002,0.452,0.000,5.217,"1.509 GB/s ","841.193 MB/s"
GPU,2,2097152,5GB,2,4s,"5.000 GB",3.079,0.002,0.002,1.712,0.000,8.805,"1.623 GB/s ","1.040 GB/s"
GPU,2,2097152,10GB,2,4s,"10.000 GB",6.170,0.002,0.002,2.497,0.001,12.682,"1.620 GB/s ","1.151 GB/s"
GPU,2,2097152,20GB,2,4s,"0 MB",0,0,0,0,0,0,"0 MB/s","0 MB/s"
GPU,2,4194304,1GB,2,4s,"1.000 GB",0.666,0.001,0.002,1.384,0.001,6.063,"1.501 GB/s ","496.389 MB/s"
GPU,2,4194304,5GB,2,4s,"5.000 GB",3.092,0.002,0.002,1.672,0.001,8.779,"1.616 GB/s ","1.046 GB/s"
GPU,2,4194304,10GB,2,4s,"10.000 GB",6.171,0.001,0.002,2.392,0.001,12.583,"1.620 GB/s ","1.165 GB/s"
GPU,2,4194304,20GB,2,4s,"20.000 GB",11.753,0.001,0.002,2.147,0.001,17.916,"1.701 GB/s ","1.437 GB/s"
GPU,4,65536,1GB,4,4s,"1.000 GB",0.454,0.001,0.043,0.490,0.000,5.069,"2.203 GB/s ","958.044 MB/s"
GPU,4,65536,5GB,4,4s,"5.000 GB",2.224,0.001,0.007,1.671,0.000,7.913,"2.248 GB/s ","1.277 GB/s"
GPU,4,65536,10GB,4,4s,"10.000 GB",4.513,0.001,0.020,2.272,0.001,10.815,"2.215 GB/s ","1.467 GB/s"
GPU,4,65536,20GB,4,4s,"20.000 GB",8.996,0.001,0.013,2.550,0.000,15.569,"2.223 GB/s ","1.729 GB/s"
GPU,4,131072,1GB,4,4s,"1.000 GB",0.451,0.001,0.004,0.470,0.000,4.935,"2.217 GB/s ","1.069 GB/s"
GPU,4,131072,5GB,4,4s,"5.000 GB",2.220,0.001,0.004,1.711,0.001,7.945,"2.252 GB/s ","1.267 GB/s"
GPU,4,131072,10GB,4,4s,"10.000 GB",4.536,0.001,0.065,2.500,0.000,11.111,"2.204 GB/s ","1.406 GB/s"
GPU,4,131072,20GB,4,4s,"20.000 GB",9.034,0.001,0.333,2.208,0.000,15.586,"2.213 GB/s ","1.726 GB/s"
GPU,4,262144,1GB,4,4s,"1.000 GB",0.449,0.001,0.002,0.473,0.000,4.932,"2.227 GB/s ","1.072 GB/s"
GPU,4,262144,5GB,4,4s,"5.000 GB",2.223,0.001,0.017,1.691,0.000,7.940,"2.249 GB/s ","1.269 GB/s"
GPU,4,262144,10GB,4,4s,"10.000 GB",4.490,0.001,0.002,2.523,0.000,11.025,"2.227 GB/s ","1.423 GB/s"
GPU,4,262144,20GB,4,4s,"20.000 GB",8.991,0.000,0.022,2.095,0.000,15.116,"2.224 GB/s ","1.799 GB/s"
GPU,4,524288,1GB,4,4s,"1.000 GB",0.451,0.001,0.002,0.490,0.001,4.953,"2.216 GB/s ","1.049 GB/s"
GPU,4,524288,5GB,4,4s,"5.000 GB",2.222,0.001,0.007,1.697,0.001,7.936,"2.250 GB/s ","1.270 GB/s"
GPU,4,524288,10GB,4,4s,"10.000 GB",4.497,0.001,0.413,2.501,0.000,11.422,"2.223 GB/s ","1.347 GB/s"
GPU,4,524288,20GB,4,4s,"20.000 GB",9.004,0.001,0.011,2.158,0.000,15.183,"2.221 GB/s ","1.788 GB/s"
GPU,4,1048576,1GB,4,4s,"1.000 GB",0.447,0.000,0.044,0.492,0.000,4.992,"2.238 GB/s ","1.008 GB/s"
GPU,4,1048576,5GB,4,4s,"5.000 GB",2.218,0.001,0.001,1.693,0.000,7.922,"2.254 GB/s ","1.274 GB/s"
GPU,4,1048576,10GB,4,4s,"10.000 GB",4.553,0.001,0.077,2.239,0.000,10.879,"2.196 GB/s ","1.453 GB/s"
GPU,4,1048576,20GB,4,4s,"20.000 GB",8.969,0.001,0.002,2.577,0.000,15.558,"2.229 GB/s ","1.729 GB/s"
GPU,4,2097152,1GB,4,4s,"1.000 GB",0.452,0.001,0.002,0.475,0.000,4.938,"2.212 GB/s ","1.065 GB/s"
GPU,4,2097152,5GB,4,4s,"5.000 GB",2.216,0.001,0.002,1.702,0.001,7.931,"2.256 GB/s ","1.271 GB/s"
GPU,4,2097152,10GB,4,4s,"10.000 GB",4.537,0.000,0.004,2.545,0.001,11.097,"2.204 GB/s ","1.408 GB/s"
GPU,4,2097152,20GB,4,4s,"20.000 GB",8.918,0.001,0.001,2.434,0.000,15.362,"2.242 GB/s ","1.760 GB/s"
GPU,4,4194304,1GB,4,4s,"1.000 GB",0.451,0.001,0.001,0.333,0.000,4.794,"2.219 GB/s ","1.259 GB/s"
GPU,4,4194304,5GB,4,4s,"5.000 GB",2.217,0.001,0.135,1.852,0.001,8.214,"2.255 GB/s ","1.186 GB/s"
GPU,4,4194304,10GB,4,4s,"10.000 GB",4.535,0.000,0.005,2.688,0.000,11.236,"2.205 GB/s ","1.382 GB/s"
GPU,4,4194304,20GB,4,4s,"20.000 GB",9.027,0.000,0.026,2.459,0.000,15.522,"2.215 GB/s ","1.735 GB/s"
GPU,8,65536,1GB,8,4s,"1.000 GB",0.644,0.001,0.025,0.515,0.001,5.194,"1.553 GB/s ","857.641 MB/s"
GPU,8,65536,5GB,8,4s,"5.000 GB",3.036,0.001,0.002,1.770,0.001,8.819,"1.646 GB/s ","1.037 GB/s"
GPU,8,65536,10GB,8,4s,"10.000 GB",5.337,0.001,0.002,2.267,0.001,11.616,"1.873 GB/s ","1.312 GB/s"
GPU,8,65536,20GB,8,4s,"20.000 GB",10.568,0.001,0.034,2.529,0.000,17.141,"1.892 GB/s ","1.521 GB/s"
GPU,8,131072,1GB,8,4s,"1.000 GB",0.637,0.001,0.033,0.522,0.001,5.202,"1.569 GB/s ","851.768 MB/s"
GPU,8,131072,5GB,8,4s,"5.000 GB",3.044,0.001,0.003,1.731,0.001,8.789,"1.642 GB/s ","1.044 GB/s"
GPU,8,131072,10GB,8,4s,"10.000 GB",5.914,0.001,0.009,1.506,0.001,11.533,"1.690 GB/s ","1.327 GB/s"
GPU,8,131072,20GB,8,4s,"20.000 GB",11.219,0.001,0.002,2.200,0.001,17.431,"1.782 GB/s ","1.488 GB/s"
GPU,8,262144,1GB,8,4s,"1.000 GB",0.633,0.001,0.021,0.270,0.000,4.934,"1.579 GB/s ","1.069 GB/s"
GPU,8,262144,5GB,8,4s,"5.000 GB",3.000,0.001,0.004,1.949,0.000,8.963,"1.666 GB/s ","1.007 GB/s"
GPU,8,262144,10GB,8,4s,"10.000 GB",6.087,0.001,0.002,2.482,0.001,12.582,"1.643 GB/s ","1.165 GB/s"
GPU,8,262144,20GB,8,4s,"20.000 GB",10.018,0.001,0.023,2.331,0.001,16.383,"1.996 GB/s ","1.614 GB/s"
GPU,8,524288,1GB,8,4s,"1.000 GB",0.634,0.001,0.002,0.357,0.000,5.002,"1.577 GB/s ","1021.613 MB/s"
GPU,8,524288,5GB,8,4s,"5.000 GB",3.018,0.001,0.047,1.914,0.001,8.989,"1.656 GB/s ","1.002 GB/s"
GPU,8,524288,10GB,8,4s,"10.000 GB",5.642,0.001,0.002,2.658,0.001,12.312,"1.772 GB/s ","1.203 GB/s"
GPU,8,524288,20GB,8,4s,"20.000 GB",12.470,0.001,0.005,2.215,0.000,18.699,"1.604 GB/s ","1.360 GB/s"
GPU,8,1048576,1GB,8,4s,"1.000 GB",0.639,0.001,0.002,0.403,0.000,5.054,"1.563 GB/s ","971.773 MB/s"
GPU,8,1048576,5GB,8,4s,"5.000 GB",3.086,0.001,0.011,1.846,0.001,8.954,"1.620 GB/s ","1.009 GB/s"
GPU,8,1048576,10GB,8,4s,"10.000 GB",5.526,0.001,0.083,2.510,0.001,12.131,"1.809 GB/s ","1.229 GB/s"
GPU,8,1048576,20GB,8,4s,"20.000 GB",11.944,0.001,0.002,2.325,0.001,18.281,"1.674 GB/s ","1.400 GB/s"
GPU,8,2097152,1GB,8,4s,"1.000 GB",0.631,0.001,0.002,0.497,0.000,5.140,"1.583 GB/s ","898.468 MB/s"
GPU,8,2097152,5GB,8,4s,"5.000 GB",2.829,0.001,0.006,1.792,0.001,8.639,"1.767 GB/s ","1.077 GB/s"
GPU,8,2097152,10GB,8,4s,"10.000 GB",5.787,0.001,0.008,2.346,0.000,12.151,"1.728 GB/s ","1.227 GB/s"
GPU,8,2097152,20GB,8,4s,"20.000 GB",12.205,0.001,0.027,2.195,0.000,18.469,"1.638 GB/s ","1.382 GB/s"
GPU,8,4194304,1GB,8,4s,"1.000 GB",0.639,0.001,0.038,0.549,0.001,5.256,"1.564 GB/s ","815.309 MB/s"
GPU,8,4194304,5GB,8,4s,"5.000 GB",3.037,0.000,0.003,1.748,0.000,8.798,"1.646 GB/s ","1.042 GB/s"
GPU,8,4194304,10GB,8,4s,"10.000 GB",6.268,0.001,0.002,1.858,0.000,12.138,"1.595 GB/s ","1.229 GB/s"
GPU,8,4194304,20GB,8,4s,"20.000 GB",10.887,0.001,0.002,2.367,0.001,17.267,"1.837 GB/s ","1.507 GB/s"
GPU,16,65536,1GB,16,4s,"1.000 GB",0.530,0.002,0.012,0.562,0.000,5.116,"1.886 GB/s ","917.682 MB/s"
GPU,16,65536,5GB,16,4s,"5.000 GB",2.514,0.002,0.200,2.044,0.002,8.770,"1.988 GB/s ","1.048 GB/s"
GPU,16,65536,10GB,16,4s,"10.000 GB",5.581,0.002,0.003,2.166,0.000,11.761,"1.791 GB/s ","1.288 GB/s"
GPU,16,65536,20GB,16,4s,"20.000 GB",10.913,0.000,0.758,2.369,0.001,18.097,"1.832 GB/s ","1.418 GB/s"
GPU,16,131072,1GB,16,4s,"1.000 GB",0.538,0.000,0.049,0.561,0.001,5.157,"1.859 GB/s ","885.099 MB/s"
GPU,16,131072,5GB,16,4s,"5.000 GB",2.545,0.001,0.003,2.078,0.168,8.803,"1.965 GB/s ","1.040 GB/s"
GPU,16,131072,10GB,16,4s,"10.000 GB",5.443,0.001,0.077,1.608,0.001,11.137,"1.837 GB/s ","1.400 GB/s"
GPU,16,131072,20GB,16,4s,"20.000 GB",11.065,0.001,0.151,2.216,0.000,17.442,"1.807 GB/s ","1.487 GB/s"
GPU,16,262144,1GB,16,4s,"1.000 GB",0.530,0.001,0.052,0.560,0.000,5.152,"1.887 GB/s ","888.718 MB/s"
GPU,16,262144,5GB,16,4s,"5.000 GB",2.629,0.002,0.203,2.018,0.000,8.861,"1.901 GB/s ","1.028 GB/s"
GPU,16,262144,10GB,16,4s,"10.000 GB",5.499,0.002,0.032,1.655,0.001,11.197,"1.818 GB/s ","1.389 GB/s"
GPU,16,262144,20GB,16,4s,"20.000 GB",10.819,0.001,0.024,2.176,0.001,17.029,"1.848 GB/s ","1.534 GB/s"
GPU,16,524288,1GB,16,4s,"1.000 GB",0.591,0.002,0.012,0.568,0.000,5.182,"1.691 GB/s ","866.226 MB/s"
GPU,16,524288,5GB,16,4s,"5.000 GB",2.493,0.001,0.052,2.054,0.001,8.610,"2.005 GB/s ","1.084 GB/s"
GPU,16,524288,10GB,16,4s,"10.000 GB",5.424,0.001,0.131,1.701,0.000,11.267,"1.843 GB/s ","1.376 GB/s"
GPU,16,524288,20GB,16,4s,"20.000 GB",11.122,0.002,0.004,2.402,0.000,17.539,"1.798 GB/s ","1.477 GB/s"
GPU,16,1048576,1GB,16,4s,"1.000 GB",0.533,0.001,0.173,0.573,0.000,5.289,"1.875 GB/s ","794.143 MB/s"
GPU,16,1048576,5GB,16,4s,"5.000 GB",2.537,0.001,0.053,2.087,0.001,8.689,"1.970 GB/s ","1.065 GB/s"
GPU,16,1048576,10GB,16,4s,"10.000 GB",5.316,0.002,0.044,1.752,0.001,11.123,"1.881 GB/s ","1.403 GB/s"
GPU,16,1048576,20GB,16,4s,"20.000 GB",10.857,0.000,0.153,2.503,0.001,17.524,"1.842 GB/s ","1.479 GB/s"
GPU,16,2097152,1GB,16,4s,"1.000 GB",0.579,0.002,0.010,0.523,0.001,5.123,"1.728 GB/s ","911.797 MB/s"
GPU,16,2097152,5GB,16,4s,"5.000 GB",2.553,0.002,0.220,2.098,0.001,8.883,"1.958 GB/s ","1.023 GB/s"
GPU,16,2097152,10GB,16,4s,"10.000 GB",5.318,0.001,0.094,1.777,0.000,11.200,"1.880 GB/s ","1.389 GB/s"
GPU,16,2097152,20GB,16,4s,"20.000 GB",10.865,0.001,0.431,2.426,0.000,17.733,"1.840 GB/s ","1.456 GB/s"
GPU,16,4194304,1GB,16,4s,"1.000 GB",0.599,0.002,0.044,0.533,0.000,5.187,"1.670 GB/s ","862.748 MB/s"
GPU,16,4194304,5GB,16,4s,"5.000 GB",2.551,0.001,0.030,2.082,0.000,8.673,"1.959 GB/s ","1.069 GB/s"
GPU,16,4194304,10GB,16,4s,"10.000 GB",5.630,0.002,0.003,1.638,0.000,11.286,"1.775 GB/s ","1.372 GB/s"
GPU,16,4194304,20GB,16,4s,"20.000 GB",10.896,0.002,0.110,2.364,0.000,17.381,"1.835 GB/s ","1.494 GB/s"
CPU,1,65536,1GB,1,4s,"1.000 GB",0.687,0.001,0.001,0.488,0.000,5.187,"1.454 GB/s ","862.825 MB/s"
CPU,1,65536,5GB,1,4s,"5.000 GB",3.328,0.001,0.001,1.670,0.000,9.012,"1.502 GB/s ","1021.591 MB/s"
CPU,1,65536,10GB,1,4s,"10.000 GB",6.654,0.001,0.001,2.434,0.000,13.106,"1.502 GB/s ","1.098 GB/s"
CPU,1,65536,20GB,1,4s,"20.000 GB",13.282,0.001,0.001,2.508,0.001,19.808,"1.505 GB/s ","1.265 GB/s"
CPU,1,131072,1GB,1,4s,"1.000 GB",0.693,0.001,0.001,0.258,0.000,4.963,"1.441 GB/s ","1.037 GB/s"
CPU,1,131072,5GB,1,4s,"5.000 GB",3.319,0.001,0.001,1.922,0.001,9.258,"1.506 GB/s ","973.840 MB/s"
CPU,1,131072,10GB,1,4s,"10.000 GB",6.633,0.001,0.001,2.631,0.000,13.281,"1.507 GB/s ","1.077 GB/s"
CPU,1,131072,20GB,1,4s,"20.000 GB",13.223,0.001,0.001,2.582,0.000,19.824,"1.512 GB/s ","1.264 GB/s"
CPU,1,262144,1GB,1,4s,"1.000 GB",0.691,0.001,0.001,0.307,0.000,5.010,"1.446 GB/s ","1014.048 MB/s"
CPU,1,262144,5GB,1,4s,"5.000 GB",3.319,0.001,0.001,1.867,0.000,9.216,"1.506 GB/s ","981.662 MB/s"
CPU,1,262144,10GB,1,4s,"10.000 GB",6.639,0.001,0.001,2.619,0.001,13.276,"1.506 GB/s ","1.077 GB/s"
CPU,1,262144,20GB,1,4s,"20.000 GB",13.180,0.001,0.001,2.818,0.001,20.016,"1.517 GB/s ","1.248 GB/s"
CPU,1,524288,1GB,1,4s,"1.000 GB",0.699,0.001,0.001,0.509,0.001,5.220,"1.431 GB/s ","839.372 MB/s"
CPU,1,524288,5GB,1,4s,"5.000 GB",3.317,0.001,0.001,1.661,0.001,8.993,"1.507 GB/s ","1.001 GB/s"
CPU,1,524288,10GB,1,4s,"10.000 GB",6.685,0.001,0.001,2.275,0.001,12.978,"1.495 GB/s ","1.113 GB/s"
CPU,1,524288,20GB,1,4s,"20.000 GB",13.236,0.001,0.001,2.513,0.001,19.768,"1.511 GB/s ","1.268 GB/s"
CPU,1,1048576,1GB,1,4s,"1.000 GB",0.689,0.001,0.001,0.405,0.000,5.106,"1.450 GB/s ","925.613 MB/s"
CPU,1,1048576,5GB,1,4s,"5.000 GB",3.310,0.000,0.001,1.752,0.000,9.077,"1.510 GB/s ","1008.567 MB/s"
CPU,1,1048576,10GB,1,4s,"10.000 GB",6.676,0.001,0.001,2.473,0.001,13.186,"1.497 GB/s ","1.088 GB/s"
CPU,1,1048576,20GB,1,4s,"20.000 GB",13.270,0.001,0.001,2.664,0.001,19.953,"1.507 GB/s ","1.253 GB/s"
CPU,1,2097152,1GB,1,4s,"1.000 GB",0.691,0.001,0.001,0.490,0.001,5.193,"1.446 GB/s ","858.216 MB/s"
CPU,1,2097152,5GB,1,4s,"5.000 GB",3.309,0.001,0.001,1.669,0.000,8.993,"1.511 GB/s ","1.001 GB/s"
CPU,1,2097152,10GB,1,4s,"10.000 GB",6.711,0.001,0.001,2.342,0.001,13.071,"1.489 GB/s ","1.102 GB/s"
CPU,1,2097152,20GB,1,4s,"20.000 GB",13.277,0.001,0.001,2.414,0.001,19.709,"1.506 GB/s ","1.272 GB/s"
CPU,1,4194304,1GB,1,4s,"1.000 GB",0.694,0.001,0.001,0.251,0.000,4.956,"1.440 GB/s ","1.045 GB/s"
CPU,1,4194304,5GB,1,4s,"5.000 GB",3.314,0.001,0.001,1.924,0.001,9.257,"1.509 GB/s ","973.859 MB/s"
CPU,1,4194304,10GB,1,4s,"10.000 GB",6.690,0.001,0.001,2.612,0.001,13.320,"1.494 GB/s ","1.072 GB/s"
CPU,1,4194304,20GB,1,4s,"20.000 GB",13.302,0.001,0.001,2.543,0.001,19.863,"1.503 GB/s ","1.261 GB/s"
CPU,2,65536,1GB,2,4s,"1.000 GB",0.653,0.001,0.002,0.303,0.000,4.980,"1.531 GB/s ","1.020 GB/s"
CPU,2,65536,5GB,2,4s,"5.000 GB",3.119,0.001,0.008,1.860,0.001,9.000,"1.603 GB/s ","1.000 GB/s"
CPU,2,65536,10GB,2,4s,"10.000 GB",6.156,0.001,0.002,2.577,0.001,12.750,"1.624 GB/s ","1.143 GB/s"
CPU,2,65536,20GB,2,4s,"20.000 GB",11.629,0.001,0.002,2.410,0.001,18.060,"1.720 GB/s ","1.422 GB/s"
CPU,2,131072,1GB,2,4s,"1.000 GB",0.661,0.002,0.002,0.498,0.001,5.173,"1.512 GB/s ","873.013 MB/s"
CPU,2,131072,5GB,2,4s,"5.000 GB",3.064,0.002,0.002,1.676,0.001,8.754,"1.631 GB/s ","1.051 GB/s"
CPU,2,131072,10GB,2,4s,"10.000 GB",6.205,0.002,0.002,2.301,0.001,12.523,"1.611 GB/s ","1.173 GB/s"
CPU,2,131072,20GB,2,4s,"20.000 GB",11.561,0.001,0.002,2.343,0.001,17.923,"1.729 GB/s ","1.436 GB/s"
CPU,2,262144,1GB,2,4s,"1.000 GB",0.674,0.002,0.002,0.509,0.001,5.195,"1.483 GB/s ","856.948 MB/s"
CPU,2,262144,5GB,2,4s,"5.000 GB",3.079,0.002,0.002,1.668,0.001,8.762,"1.623 GB/s ","1.050 GB/s"
CPU,2,262144,10GB,2,4s,"10.000 GB",6.195,0.002,0.002,2.269,0.000,12.481,"1.613 GB/s ","1.179 GB/s"
CPU,2,262144,20GB,2,4s,"20.000 GB",11.609,0.002,0.002,2.393,0.001,18.023,"1.723 GB/s ","1.426 GB/s"
CPU,2,524288,1GB,2,4s,"1.000 GB",0.656,0.001,0.002,0.506,0.001,5.176,"1.523 GB/s ","871.010 MB/s"
CPU,2,524288,5GB,2,4s,"5.000 GB",3.094,0.002,0.003,1.661,0.001,8.772,"1.615 GB/s ","1.047 GB/s"
CPU,2,524288,10GB,2,4s,"10.000 GB",6.165,0.001,0.002,2.136,0.000,12.319,"1.621 GB/s ","1.201 GB/s"
CPU,2,524288,20GB,2,4s,"20.000 GB",11.679,0.002,0.002,2.387,0.001,18.085,"1.712 GB/s ","1.419 GB/s"
CPU,2,1048576,1GB,2,4s,"1.000 GB",0.671,0.002,0.002,0.266,0.000,4.951,"1.489 GB/s ","1.052 GB/s"
CPU,2,1048576,5GB,2,4s,"5.000 GB",3.109,0.002,0.004,1.891,0.001,9.016,"1.608 GB/s ","1020.666 MB/s"
CPU,2,1048576,10GB,2,4s,"10.000 GB",6.101,0.001,0.002,2.646,0.001,12.786,"1.639 GB/s ","1.138 GB/s"
CPU,2,1048576,20GB,2,4s,"20.000 GB",11.709,0.001,0.002,2.152,0.000,17.880,"1.708 GB/s ","1.440 GB/s"
CPU,2,2097152,1GB,2,4s,"1.000 GB",0.654,0.001,0.002,0.324,0.000,4.991,"1.528 GB/s ","1.009 GB/s"
CPU,2,2097152,5GB,2,4s,"5.000 GB",3.075,0.002,0.002,1.855,0.001,8.955,"1.626 GB/s ","1.009 GB/s"
CPU,2,2097152,10GB,2,4s,"10.000 GB",6.252,0.002,0.002,2.497,0.000,12.766,"1.599 GB/s ","1.141 GB/s"
CPU,2,2097152,20GB,2,4s,"20.000 GB",11.632,0.001,0.002,2.401,0.000,18.050,"1.719 GB/s ","1.423 GB/s"
CPU,2,4194304,1GB,2,4s,"1.000 GB",0.669,0.002,0.002,0.369,0.000,5.050,"1.495 GB/s ","975.605 MB/s"
