mode,io_threads,block_size,dataset_size,ranks,compute_time,write_size,raw_write_time,metadata_time,h5fcreate_time,h5fflush_time,h5fclose_time,completion_time,raw_write_rate,observed_write_rate
GPU,1,65536,1GB,1,4s,"1.000 GB",0.337,0.001,0.001,0.373,0.001,4.728,"2.966 GB/s ","1.374 GB/s"
GPU,1,65536,5GB#,1,4s,"576.000 B",0.001,0.001,0.002,0.016,0.001,4.022,"719.309 KB/s ","25.591 KB/s"
GPU,1,65536,10GB,1,4s,"10.000 GB",3.498,0.001,0.001,2.555,0.001,10.186,"2.858 GB/s ","1.616 GB/s"
